sig_index,sig_id
4556,REP.A027_YAPC_24H:H13
4557,REP.A027_YAPC_24H:I13
4558,REP.A027_YAPC_24H:J07
4559,REP.A027_YAPC_24H:K01
4560,REP.A027_YAPC_24H:K13
4561,REP.A027_YAPC_24H:L01
4562,REP.A027_YAPC_24H:L13
4563,REP.A027_YAPC_24H:M01
4564,REP.A027_YAPC_24H:M13
4565,REP.A027_YAPC_24H:N07
4566,REP.A027_YAPC_24H:O13
4567,REP.A027_YAPC_24H:P01
4568,REP.A027_YAPC_24H:P19
4569,REP.A028_A375_24H:A13
4570,REP.A028_A375_24H:B13
4571,REP.A028_A375_24H:B19
4572,REP.A028_A375_24H:C13
4573,REP.A028_A375_24H:D01
4574,REP.A028_A375_24H:D19
4575,REP.A028_A375_24H:E13
4576,REP.A028_A375_24H:E19
4577,REP.A028_A375_24H:F19
4578,REP.A028_A375_24H:G01
4579,REP.A028_A375_24H:H07
4580,REP.A028_A375_24H:H19
4581,REP.A028_A375_24H:I19
4582,REP.A028_A375_24H:J19
4583,REP.A028_A375_24H:K19
4584,REP.A028_A375_24H:L01
4585,REP.A028_A375_24H:L07
4586,REP.A028_A375_24H:L13
4587,REP.A028_A375_24H:N07
4588,REP.A028_A375_24H:N13
4589,REP.A028_A375_24H:O13
4590,REP.A028_A375_24H:O19
4591,REP.A028_A375_24H:P01
4592,REP.A028_A375_24H:P13
4593,REP.A028_HA1E_24H:A13
4594,REP.A028_HA1E_24H:B13
4595,REP.A028_HA1E_24H:B19
4596,REP.A028_HA1E_24H:C13
4597,REP.A028_HA1E_24H:D01
4598,REP.A028_HA1E_24H:D19
4599,REP.A028_HA1E_24H:E13
4600,REP.A028_HA1E_24H:E19
4601,REP.A028_HA1E_24H:F19
4602,REP.A028_HA1E_24H:G01
4603,REP.A028_HA1E_24H:H07
4604,REP.A028_HA1E_24H:H19
4605,REP.A028_HA1E_24H:I19
4606,REP.A028_HA1E_24H:J19
4607,REP.A028_HA1E_24H:K19
4608,REP.A028_HA1E_24H:L01
4609,REP.A028_HA1E_24H:L07
4610,REP.A028_HA1E_24H:L13
4611,REP.A028_HA1E_24H:N07
4612,REP.A028_HA1E_24H:N13
4613,REP.A028_HA1E_24H:O13
4614,REP.A028_HA1E_24H:O19
4615,REP.A028_HA1E_24H:P01
4616,REP.A028_HA1E_24H:P13
4617,REP.A028_HELA_24H:A13
4618,REP.A028_HELA_24H:B13
4619,REP.A028_HELA_24H:B19
4620,REP.A028_HELA_24H:C13
4621,REP.A028_HELA_24H:D01
4622,REP.A028_HELA_24H:D19
4623,REP.A028_HELA_24H:E13
4624,REP.A028_HELA_24H:E19
4625,REP.A028_HELA_24H:F19
4626,REP.A028_HELA_24H:G01
4627,REP.A028_HELA_24H:H07
4628,REP.A028_HELA_24H:H19
4629,REP.A028_HELA_24H:I19
4630,REP.A028_HELA_24H:J19
4631,REP.A028_HELA_24H:K19
4632,REP.A028_HELA_24H:L01
4633,REP.A028_HELA_24H:L07
4634,REP.A028_HELA_24H:L13
4635,REP.A028_HELA_24H:N07
4636,REP.A028_HELA_24H:N13
4637,REP.A028_HELA_24H:O13
4638,REP.A028_HELA_24H:O19
4639,REP.A028_HELA_24H:P01
4640,REP.A028_HELA_24H:P13
4641,REP.A028_HT29_24H:A13
4642,REP.A028_HT29_24H:B13
4643,REP.A028_HT29_24H:B19
4644,REP.A028_HT29_24H:C13
4645,REP.A028_HT29_24H:D01
4646,REP.A028_HT29_24H:D19
4647,REP.A028_HT29_24H:E13
4648,REP.A028_HT29_24H:E19
4649,REP.A028_HT29_24H:F19
4650,REP.A028_HT29_24H:G01
4651,REP.A028_HT29_24H:H07
4652,REP.A028_HT29_24H:H19
4653,REP.A028_HT29_24H:I19
4654,REP.A028_HT29_24H:J19
4655,REP.A028_HT29_24H:K19
4656,REP.A028_HT29_24H:L01
4657,REP.A028_HT29_24H:L07
4658,REP.A028_HT29_24H:L13
4659,REP.A028_HT29_24H:N07
4660,REP.A028_HT29_24H:N13
4661,REP.A028_HT29_24H:O13
4662,REP.A028_HT29_24H:O19
4663,REP.A028_HT29_24H:P01
4664,REP.A028_HT29_24H:P13
4665,REP.A028_MCF7_24H:A13
4666,REP.A028_MCF7_24H:B13
4667,REP.A028_MCF7_24H:B19
4668,REP.A028_MCF7_24H:C13
4669,REP.A028_MCF7_24H:D01
4670,REP.A028_MCF7_24H:D19
4671,REP.A028_MCF7_24H:E13
4672,REP.A028_MCF7_24H:E19
4673,REP.A028_MCF7_24H:F19
4674,REP.A028_MCF7_24H:G01
4675,REP.A028_MCF7_24H:H07
4676,REP.A028_MCF7_24H:H19
4677,REP.A028_MCF7_24H:I19
4678,REP.A028_MCF7_24H:J19
4679,REP.A028_MCF7_24H:K19
4680,REP.A028_MCF7_24H:L01
4681,REP.A028_MCF7_24H:L07
4682,REP.A028_MCF7_24H:L13
4683,REP.A028_MCF7_24H:N07
4684,REP.A028_MCF7_24H:N13
4685,REP.A028_MCF7_24H:O13
4686,REP.A028_MCF7_24H:O19
4687,REP.A028_MCF7_24H:P01
4688,REP.A028_MCF7_24H:P13
4689,REP.A028_PC3_24H:A13
4690,REP.A028_PC3_24H:B13
4691,REP.A028_PC3_24H:B19
4692,REP.A028_PC3_24H:C13
4693,REP.A028_PC3_24H:D01
4694,REP.A028_PC3_24H:D19
4695,REP.A028_PC3_24H:E13
4696,REP.A028_PC3_24H:E19
4697,REP.A028_PC3_24H:F19
4698,REP.A028_PC3_24H:G01
4699,REP.A028_PC3_24H:H07
4700,REP.A028_PC3_24H:H19
4701,REP.A028_PC3_24H:I19
4702,REP.A028_PC3_24H:J19
4703,REP.A028_PC3_24H:K19
4704,REP.A028_PC3_24H:L01
4705,REP.A028_PC3_24H:L07
4706,REP.A028_PC3_24H:L13
4707,REP.A028_PC3_24H:N07
4708,REP.A028_PC3_24H:N13
4709,REP.A028_PC3_24H:O13
4710,REP.A028_PC3_24H:O19
4711,REP.A028_PC3_24H:P01
4712,REP.A028_PC3_24H:P13
4713,REP.A028_YAPC_24H:A13
4714,REP.A028_YAPC_24H:B13
4715,REP.A028_YAPC_24H:B19
4716,REP.A028_YAPC_24H:C13
4717,REP.A028_YAPC_24H:D01
4718,REP.A028_YAPC_24H:D19
4719,REP.A028_YAPC_24H:E13
4720,REP.A028_YAPC_24H:E19
4721,REP.A028_YAPC_24H:F19
4722,REP.A028_YAPC_24H:G01
4723,REP.A028_YAPC_24H:H07
4724,REP.A028_YAPC_24H:H19
4725,REP.A028_YAPC_24H:I19
4726,REP.A028_YAPC_24H:J19
4727,REP.A028_YAPC_24H:K19
4728,REP.A028_YAPC_24H:L01
4729,REP.A028_YAPC_24H:L07
4730,REP.A028_YAPC_24H:L13
4731,REP.A028_YAPC_24H:N07
4732,REP.A028_YAPC_24H:N13
4733,REP.A028_YAPC_24H:O13
4734,REP.A028_YAPC_24H:O19
4735,REP.A028_YAPC_24H:P01
4736,REP.A028_YAPC_24H:P13
4737,LJP007_ASC_24H:A03
4738,LJP007_ASC_24H:A04
4739,LJP007_ASC_24H:A07
4740,LJP007_ASC_24H:B03
4741,LJP007_ASC_24H:B13
4742,LJP007_ASC_24H:D01
4743,LJP007_ASC_24H:D07
4744,LJP007_ASC_24H:E01
4745,LJP007_ASC_24H:F01
4746,LJP007_ASC_24H:F19
4747,LJP007_ASC_24H:G13
4748,LJP007_ASC_24H:H07
4749,LJP007_ASC_24H:I01
4750,LJP007_ASC_24H:I19
4751,LJP007_ASC_24H:J19
4752,LJP007_ASC_24H:K19
4753,LJP007_ASC_24H:M19
4754,LJP007_ASC_24H:O01
4755,LJP007_ASC_24H:O07
4756,LJP007_ASC_24H:O19
4757,LJP007_ASC_24H:P19
4758,LJP007_HUES3_24H:A07
4759,LJP007_HUES3_24H:B03
4760,LJP007_HUES3_24H:B13
4761,LJP007_HUES3_24H:D01
4762,LJP007_HUES3_24H:D07
4763,LJP007_HUES3_24H:E01
4764,LJP007_HUES3_24H:F01
4765,LJP007_HUES3_24H:F19
4766,LJP007_HUES3_24H:G13
4767,LJP007_HUES3_24H:H07
4768,LJP007_HUES3_24H:I01
4769,LJP007_HUES3_24H:I19
4770,LJP007_HUES3_24H:J19
4771,LJP007_HUES3_24H:K19
4772,LJP007_HUES3_24H:M19
4773,LJP007_HUES3_24H:O01
4774,LJP007_HUES3_24H:O07
4775,LJP007_HUES3_24H:O19
4776,LJP007_HUES3_24H:P19
4777,LJP007_HUES3_24H:A03
4778,LJP007_MNEU.E_24H:A03
4779,LJP007_MNEU.E_24H:A04
4780,LJP007_MNEU.E_24H:A07
4781,LJP007_MNEU.E_24H:B03
4782,LJP007_MNEU.E_24H:B13
4783,LJP007_MNEU.E_24H:D01
4784,LJP007_MNEU.E_24H:D07
4785,LJP007_MNEU.E_24H:E01
4786,LJP007_MNEU.E_24H:F01
4787,LJP007_MNEU.E_24H:F19
4788,LJP007_MNEU.E_24H:G13
4789,LJP007_MNEU.E_24H:H07
4790,LJP007_MNEU.E_24H:I01
4791,LJP007_MNEU.E_24H:I19
4792,LJP007_MNEU.E_24H:J19
4793,LJP007_MNEU.E_24H:K19
4794,LJP007_MNEU.E_24H:M19
4795,LJP007_MNEU.E_24H:O01
4796,LJP007_MNEU.E_24H:O07
4797,LJP007_MNEU.E_24H:O19
4798,LJP007_MNEU.E_24H:P19
4799,LJP007_NEU_24H:A03
4800,LJP007_NEU_24H:A04
4801,LJP007_NEU_24H:A07
4802,LJP007_NEU_24H:B03
4803,LJP007_NEU_24H:B13
4804,LJP007_NEU_24H:D01
4805,LJP007_NEU_24H:D07
4806,LJP007_NEU_24H:E01
4807,LJP007_NEU_24H:F01
4808,LJP007_NEU_24H:F19
4809,LJP007_NEU_24H:G13
4810,LJP007_NEU_24H:H07
4811,LJP007_NEU_24H:I01
4812,LJP007_NEU_24H:I19
4813,LJP007_NEU_24H:J19
4814,LJP007_NEU_24H:K19
4815,LJP007_NEU_24H:M19
4816,LJP007_NEU_24H:O01
4817,LJP007_NEU_24H:O07
4818,LJP007_NEU_24H:O19
4819,LJP007_NEU_24H:P19
4820,LJP007_NPC.CAS9_24H:A03
4821,LJP007_NPC.CAS9_24H:A04
4822,LJP007_NPC.CAS9_24H:A07
4823,LJP007_NPC.CAS9_24H:B03
4824,LJP007_NPC.CAS9_24H:B13
4825,LJP007_NPC.CAS9_24H:D01
4826,LJP007_NPC.CAS9_24H:D07
4827,LJP007_NPC.CAS9_24H:E01
4828,LJP007_NPC.CAS9_24H:F01
4829,LJP007_NPC.CAS9_24H:F19
4830,LJP007_NPC.CAS9_24H:G13
4831,LJP007_NPC.CAS9_24H:H07
4832,LJP007_NPC.CAS9_24H:I01
4833,LJP007_NPC.CAS9_24H:I19
4834,LJP007_NPC.CAS9_24H:J19
4835,LJP007_NPC.CAS9_24H:K19
4836,LJP007_NPC.CAS9_24H:M19
4837,LJP007_NPC.CAS9_24H:O01
4838,LJP007_NPC.CAS9_24H:O07
4839,LJP007_NPC.CAS9_24H:P19
4840,LJP007_NPC_24H:A03
4841,LJP007_NPC_24H:A04
4842,LJP007_NPC_24H:A07
4843,LJP007_NPC_24H:B03
4844,LJP007_NPC_24H:B13
4845,LJP007_NPC_24H:D07
4846,LJP007_NPC_24H:E01
4847,LJP007_NPC_24H:F01
4848,LJP007_NPC_24H:F19
4849,LJP007_NPC_24H:G13
4850,LJP007_NPC_24H:H07
4851,LJP007_NPC_24H:I19
4852,LJP007_NPC_24H:J19
4853,LJP007_NPC_24H:K19
4854,LJP007_NPC_24H:M19
4855,LJP007_NPC_24H:O01
4856,LJP007_NPC_24H:O07
4857,LJP007_NPC_24H:P19
4858,LJP008_NEU_24H:A03
4859,LJP008_NEU_24H:A04
4860,LJP008_NEU_24H:A07
4861,LJP008_NEU_24H:A13
4862,LJP008_NEU_24H:B03
4863,LJP008_NEU_24H:C01
4864,LJP008_NEU_24H:D01
4865,LJP008_NEU_24H:D19
4866,LJP008_NEU_24H:E19
4867,LJP008_NEU_24H:G07
4868,LJP008_NEU_24H:G13
4869,LJP008_NEU_24H:H01
4870,LJP008_NEU_24H:I01
4871,LJP008_NEU_24H:I07
4872,LJP008_NEU_24H:I13
4873,LJP008_NEU_24H:J01
4874,LJP008_NEU_24H:J07
4875,LJP008_NEU_24H:J19
4876,LJP008_NEU_24H:K01
4877,LJP008_NEU_24H:K13
4878,LJP008_NEU_24H:K19
4879,LJP008_NEU_24H:L07
4880,LJP008_NEU_24H:L19
4881,LJP008_NEU_24H:M01
4882,LJP008_NEU_24H:M07
4883,LJP008_NEU_24H:M13
4884,LJP008_NEU_24H:N07
4885,LJP008_NEU_24H:O01
4886,LJP008_NEU_24H:O07
4887,LJP008_NEU_24H:O19
4888,LJP008_NEU_24H:P07
4889,LJP008_NPC.CAS9_24H:A03
4890,LJP008_NPC.CAS9_24H:A04
4891,LJP008_NPC.CAS9_24H:A07
4892,LJP008_NPC.CAS9_24H:A13
4893,LJP008_NPC.CAS9_24H:B03
4894,LJP008_NPC.CAS9_24H:D01
4895,LJP008_NPC.CAS9_24H:D19
4896,LJP008_NPC.CAS9_24H:E01
4897,LJP008_NPC.CAS9_24H:E19
4898,LJP008_NPC.CAS9_24H:G07
4899,LJP008_NPC.CAS9_24H:G13
4900,LJP008_NPC.CAS9_24H:H01
4901,LJP008_NPC.CAS9_24H:I01
4902,LJP008_NPC.CAS9_24H:I07
4903,LJP008_NPC.CAS9_24H:I13
4904,LJP008_NPC.CAS9_24H:J01
4905,LJP008_NPC.CAS9_24H:J07
4906,LJP008_NPC.CAS9_24H:J19
4907,LJP008_NPC.CAS9_24H:K01
4908,LJP008_NPC.CAS9_24H:K13
4909,LJP008_NPC.CAS9_24H:K19
4910,LJP008_NPC.CAS9_24H:L07
4911,LJP008_NPC.CAS9_24H:L19
4912,LJP008_NPC.CAS9_24H:M01
4913,LJP008_NPC.CAS9_24H:M07
4914,LJP008_NPC.CAS9_24H:M13
4915,LJP008_NPC.CAS9_24H:N07
4916,LJP008_NPC.CAS9_24H:O01
4917,LJP008_NPC.CAS9_24H:O07
4918,LJP008_NPC.CAS9_24H:O19
4919,LJP008_NPC.CAS9_24H:P07
4920,LJP008_NPC.CAS9_24H:C01
4921,LJP008_NPC_24H:A03
4922,LJP008_NPC_24H:A04
4923,LJP008_NPC_24H:A07
4924,LJP008_NPC_24H:A13
4925,LJP008_NPC_24H:B03
4926,LJP008_NPC_24H:C01
4927,LJP008_NPC_24H:D01
4928,LJP008_NPC_24H:D19
4929,LJP008_NPC_24H:E01
4930,LJP008_NPC_24H:E19
4931,LJP008_NPC_24H:G07
4932,LJP008_NPC_24H:G13
4933,LJP008_NPC_24H:H01
4934,LJP008_NPC_24H:I01
4935,LJP008_NPC_24H:I07
4936,LJP008_NPC_24H:I13
4937,LJP008_NPC_24H:J01
4938,LJP008_NPC_24H:J07
4939,LJP008_NPC_24H:J19
4940,LJP008_NPC_24H:K01
4941,LJP008_NPC_24H:K13
4942,LJP008_NPC_24H:K19
4943,LJP008_NPC_24H:L07
4944,LJP008_NPC_24H:L19
4945,LJP008_NPC_24H:M01
4946,LJP008_NPC_24H:M07
4947,LJP008_NPC_24H:M13
4948,LJP008_NPC_24H:N07
4949,LJP008_NPC_24H:O01
4950,LJP008_NPC_24H:O07
4951,LJP008_NPC_24H:O19
4952,LJP008_NPC_24H:P07
4953,LJP008_SKL_24H:A03
4954,LJP008_SKL_24H:A04
4955,LJP008_SKL_24H:A07
4956,LJP008_SKL_24H:A13
4957,LJP008_SKL_24H:B03
4958,LJP008_SKL_24H:C01
4959,LJP008_SKL_24H:D01
4960,LJP008_SKL_24H:D19
4961,LJP008_SKL_24H:E01
4962,LJP008_SKL_24H:E19
4963,LJP008_SKL_24H:G07
4964,LJP008_SKL_24H:G13
4965,LJP008_SKL_24H:H01
4966,LJP008_SKL_24H:I01
4967,LJP008_SKL_24H:I07
4968,LJP008_SKL_24H:I13
4969,LJP008_SKL_24H:J01
4970,LJP008_SKL_24H:J07
4971,LJP008_SKL_24H:J19
4972,LJP008_SKL_24H:K01
4973,LJP008_SKL_24H:K13
4974,LJP008_SKL_24H:K19
4975,LJP008_SKL_24H:L07
4976,LJP008_SKL_24H:L19
4977,LJP008_SKL_24H:M01
4978,LJP008_SKL_24H:M07
4979,LJP008_SKL_24H:M13
4980,LJP008_SKL_24H:N07
4981,LJP008_SKL_24H:O01
4982,LJP008_SKL_24H:O07
4983,LJP008_SKL_24H:O19
4984,LJP008_SKL_24H:P07
4985,LJP009_ASC_24H:A03
4986,LJP009_ASC_24H:A04
4987,LJP009_ASC_24H:A13
4988,LJP009_ASC_24H:B03
4989,LJP009_ASC_24H:B07
4990,LJP009_ASC_24H:C07
4991,LJP009_ASC_24H:D13
4992,LJP009_ASC_24H:D19
4993,LJP009_ASC_24H:E13
4994,LJP009_ASC_24H:F19
4995,LJP009_ASC_24H:G01
4996,LJP009_ASC_24H:G07
4997,LJP009_ASC_24H:G13
4998,LJP009_ASC_24H:I01
4999,LJP009_ASC_24H:I07
5000,LJP009_ASC_24H:I19
5001,LJP009_ASC_24H:J19
5002,LJP009_ASC_24H:L01
5003,LJP009_ASC_24H:M19
5004,LJP009_ASC_24H:N07
5005,LJP009_ASC_24H:N13
5006,LJP009_ASC_24H:O01
5007,LJP009_ASC_24H:O07
5008,LJP009_ASC_24H:O19
5009,LJP009_ASC_24H:P01
5010,LJP009_ASC_24H:P07
5011,LJP009_ASC_24H:P19
5012,LJP009_NEU_24H:A03
5013,LJP009_NEU_24H:A04
5014,LJP009_NEU_24H:A13
5015,LJP009_NEU_24H:B03
5016,LJP009_NEU_24H:B07
5017,LJP009_NEU_24H:C07
5018,LJP009_NEU_24H:D13
5019,LJP009_NEU_24H:D19
5020,LJP009_NEU_24H:E13
5021,LJP009_NEU_24H:F19
5022,LJP009_NEU_24H:G01
5023,LJP009_NEU_24H:G07
5024,LJP009_NEU_24H:G13
5025,LJP009_NEU_24H:I01
5026,LJP009_NEU_24H:I07
5027,LJP009_NEU_24H:I19
5028,LJP009_NEU_24H:J19
5029,LJP009_NEU_24H:L01
5030,LJP009_NEU_24H:M19
5031,LJP009_NEU_24H:N07
5032,LJP009_NEU_24H:N13
5033,LJP009_NEU_24H:O01
5034,LJP009_NEU_24H:O07
5035,LJP009_NEU_24H:O19
5036,LJP009_NEU_24H:P01
5037,LJP009_NEU_24H:P07
5038,LJP009_NEU_24H:P19
5039,LJP009_NPC.CAS9_24H:A03
5040,LJP009_NPC.CAS9_24H:A04
5041,LJP009_NPC.CAS9_24H:A13
5042,LJP009_NPC.CAS9_24H:B03
5043,LJP009_NPC.CAS9_24H:B07
5044,LJP009_NPC.CAS9_24H:C07
5045,LJP009_NPC.CAS9_24H:D13
5046,LJP009_NPC.CAS9_24H:D19
5047,LJP009_NPC.CAS9_24H:E13
5048,LJP009_NPC.CAS9_24H:F19
5049,LJP009_NPC.CAS9_24H:G01
5050,LJP009_NPC.CAS9_24H:G07
5051,LJP009_NPC.CAS9_24H:G13
5052,LJP009_NPC.CAS9_24H:I01
5053,LJP009_NPC.CAS9_24H:I07
5054,LJP009_NPC.CAS9_24H:I19
5055,LJP009_NPC.CAS9_24H:J19
5056,LJP009_NPC.CAS9_24H:L01
5057,LJP009_NPC.CAS9_24H:M19
5058,LJP009_NPC.CAS9_24H:N07
5059,LJP009_NPC.CAS9_24H:N13
5060,LJP009_NPC.CAS9_24H:O01
5061,LJP009_NPC.CAS9_24H:O07
5062,LJP009_NPC.CAS9_24H:O19
5063,LJP009_NPC.CAS9_24H:P01
5064,LJP009_NPC.CAS9_24H:P07
5065,LJP009_NPC.CAS9_24H:P19
5066,LJP009_NPC_24H:A03
5067,LJP009_NPC_24H:A13
5068,LJP009_NPC_24H:B03
5069,LJP009_NPC_24H:B07
5070,LJP009_NPC_24H:C07
5071,LJP009_NPC_24H:D13
5072,LJP009_NPC_24H:D19
5073,LJP009_NPC_24H:E13
5074,LJP009_NPC_24H:G01
5075,LJP009_NPC_24H:G07
5076,LJP009_NPC_24H:G13
5077,LJP009_NPC_24H:I01
5078,LJP009_NPC_24H:I07
5079,LJP009_NPC_24H:I19
5080,LJP009_NPC_24H:J19
5081,LJP009_NPC_24H:L01
5082,LJP009_NPC_24H:M19
5083,LJP009_NPC_24H:N07
5084,LJP009_NPC_24H:N13
5085,LJP009_NPC_24H:O01
5086,LJP009_NPC_24H:O07
5087,LJP009_NPC_24H:O19
5088,LJP009_NPC_24H:P01
5089,LJP009_NPC_24H:P07
5090,LJP009_NPC_24H:P19
5091,LJP009_NPC_24H:A04
5092,LJP009_NPC_24H:F19
5093,LJP009_SKL_24H:A04
5094,LJP009_SKL_24H:A13
5095,LJP009_SKL_24H:B03
5096,LJP009_SKL_24H:B07
5097,LJP009_SKL_24H:C07
5098,LJP009_SKL_24H:D13
5099,LJP009_SKL_24H:D19
5100,LJP009_SKL_24H:E13
5101,LJP009_SKL_24H:G01
5102,LJP009_SKL_24H:G07
5103,LJP009_SKL_24H:G13
5104,LJP009_SKL_24H:I01
5105,LJP009_SKL_24H:I07
5106,LJP009_SKL_24H:I19
5107,LJP009_SKL_24H:J19
5108,LJP009_SKL_24H:L01
5109,LJP009_SKL_24H:M19
5110,LJP009_SKL_24H:N07
5111,LJP009_SKL_24H:N13
5112,LJP009_SKL_24H:O07
5113,LJP009_SKL_24H:O19
5114,LJP009_SKL_24H:P07
5115,LJP009_SKL_24H:P19
5116,LJP009_SKL_24H:A03
5117,LJP009_SKL_24H:O01
5118,LPROT003_A549_6H:A14
5119,LPROT003_A549_6H:A16
5120,LPROT003_A549_6H:A18
5121,LPROT003_A549_6H:E08
5122,LPROT003_A549_6H:E10
5123,LPROT003_A549_6H:E12
5124,LPROT003_A549_6H:E20
5125,LPROT003_A549_6H:E22
5126,LPROT003_A549_6H:E24
5127,LPROT003_A549_6H:G08
5128,LPROT003_A549_6H:G10
5129,LPROT003_A549_6H:G12
5130,LPROT003_A549_6H:K14
5131,LPROT003_A549_6H:K16
5132,LPROT003_A549_6H:K18
5133,LPROT003_A549_6H:K20
5134,LPROT003_A549_6H:K22
5135,LPROT003_A549_6H:K24
5136,LPROT003_A549_6H:M08
5137,LPROT003_A549_6H:M10
5138,LPROT003_A549_6H:M12
5139,LPROT003_A549_6H:O02
5140,LPROT003_A549_6H:O04
5141,LPROT003_A549_6H:O06
5142,LPROT003_PC3_6H:A13
5143,LPROT003_PC3_6H:A15
5144,LPROT003_PC3_6H:A17
5145,LPROT003_PC3_6H:E07
5146,LPROT003_PC3_6H:E09
5147,LPROT003_PC3_6H:E11
5148,LPROT003_PC3_6H:E19
5149,LPROT003_PC3_6H:E21
5150,LPROT003_PC3_6H:E23
5151,LPROT003_PC3_6H:G07
5152,LPROT003_PC3_6H:G09
5153,LPROT003_PC3_6H:G11
5154,LPROT003_PC3_6H:K13
5155,LPROT003_PC3_6H:K15
5156,LPROT003_PC3_6H:K17
5157,LPROT003_PC3_6H:K19
5158,LPROT003_PC3_6H:K21
5159,LPROT003_PC3_6H:K23
5160,LPROT003_PC3_6H:M07
5161,LPROT003_PC3_6H:M09
5162,LPROT003_PC3_6H:M11
5163,LPROT003_PC3_6H:O01
5164,LPROT003_PC3_6H:O03
5165,LPROT003_PC3_6H:O05
5166,LJP005_A375_24H:A13
5167,LJP005_A375_24H:C01
5168,LJP005_A375_24H:C07
5169,LJP005_A375_24H:D01
5170,LJP005_A375_24H:D07
5171,LJP005_A375_24H:D13
5172,LJP005_A375_24H:E07
5173,LJP005_A375_24H:E13
5174,LJP005_A375_24H:E19
5175,LJP005_A375_24H:H19
5176,LJP005_A375_24H:I01
5177,LJP005_A375_24H:I13
5178,LJP005_A375_24H:I19
5179,LJP005_A375_24H:J01
5180,LJP005_A375_24H:J07
5181,LJP005_A375_24H:K01
5182,LJP005_A375_24H:K19
5183,LJP005_A375_24H:M19
5184,LJP005_A375_24H:N01
5185,LJP005_A375_24H:N13
5186,LJP005_A375_24H:O01
5187,LJP005_A375_24H:O19
5188,LJP005_A375_24H:P01
5189,LJP005_A375_24H:P07
5190,LJP005_A375_24H:P13
5191,LJP005_A375_24H:G01
5192,LJP005_A549_24H:A13
5193,LJP005_A549_24H:C01
5194,LJP005_A549_24H:C07
5195,LJP005_A549_24H:D01
5196,LJP005_A549_24H:D07
5197,LJP005_A549_24H:D13
5198,LJP005_A549_24H:E07
5199,LJP005_A549_24H:E13
5200,LJP005_A549_24H:E19
5201,LJP005_A549_24H:G01
5202,LJP005_A549_24H:H19
5203,LJP005_A549_24H:I01
5204,LJP005_A549_24H:I13
5205,LJP005_A549_24H:I19
5206,LJP005_A549_24H:J01
5207,LJP005_A549_24H:J07
5208,LJP005_A549_24H:K01
5209,LJP005_A549_24H:K19
5210,LJP005_A549_24H:M19
5211,LJP005_A549_24H:N01
5212,LJP005_A549_24H:N13
5213,LJP005_A549_24H:O01
5214,LJP005_A549_24H:O19
5215,LJP005_A549_24H:P01
5216,LJP005_A549_24H:P07
5217,LJP005_A549_24H:P13
5218,LJP005_BT20_24H:A13
5219,LJP005_BT20_24H:C01
5220,LJP005_BT20_24H:C07
5221,LJP005_BT20_24H:D01
5222,LJP005_BT20_24H:D07
5223,LJP005_BT20_24H:D13
5224,LJP005_BT20_24H:E07
5225,LJP005_BT20_24H:E13
5226,LJP005_BT20_24H:E19
5227,LJP005_BT20_24H:H19
5228,LJP005_BT20_24H:I01
5229,LJP005_BT20_24H:I13
5230,LJP005_BT20_24H:I19
5231,LJP005_BT20_24H:J01
5232,LJP005_BT20_24H:J07
5233,LJP005_BT20_24H:K01
5234,LJP005_BT20_24H:K19
5235,LJP005_BT20_24H:M19
5236,LJP005_BT20_24H:N13
5237,LJP005_BT20_24H:O19
5238,LJP005_BT20_24H:P07
5239,LJP005_BT20_24H:P13
5240,LJP005_BT20_24H:G01
5241,LJP005_BT20_24H:N01
5242,LJP005_BT20_24H:O01
5243,LJP005_BT20_24H:P01
5244,LJP005_BT20_3H:A13
5245,LJP005_BT20_3H:C01
5246,LJP005_BT20_3H:C07
5247,LJP005_BT20_3H:D01
5248,LJP005_BT20_3H:D07
5249,LJP005_BT20_3H:D13
5250,LJP005_BT20_3H:E07
5251,LJP005_BT20_3H:E13
5252,LJP005_BT20_3H:E19
5253,LJP005_BT20_3H:H19
5254,LJP005_BT20_3H:I01
5255,LJP005_BT20_3H:I13
5256,LJP005_BT20_3H:I19
5257,LJP005_BT20_3H:J01
5258,LJP005_BT20_3H:J07
5259,LJP005_BT20_3H:K01
5260,LJP005_BT20_3H:K19
5261,LJP005_BT20_3H:M19
5262,LJP005_BT20_3H:N01
5263,LJP005_BT20_3H:N13
5264,LJP005_BT20_3H:O01
5265,LJP005_BT20_3H:O19
5266,LJP005_BT20_3H:P01
5267,LJP005_BT20_3H:P07
5268,LJP005_BT20_3H:P13
5269,LJP005_BT20_3H:G01
5270,LJP005_HA1E_24H:A13
5271,LJP005_HA1E_24H:C01
5272,LJP005_HA1E_24H:C07
5273,LJP005_HA1E_24H:D01
5274,LJP005_HA1E_24H:D07
5275,LJP005_HA1E_24H:D13
5276,LJP005_HA1E_24H:E07
5277,LJP005_HA1E_24H:E13
5278,LJP005_HA1E_24H:E19
5279,LJP005_HA1E_24H:H19
5280,LJP005_HA1E_24H:I01
5281,LJP005_HA1E_24H:I13
5282,LJP005_HA1E_24H:I19
5283,LJP005_HA1E_24H:J01
5284,LJP005_HA1E_24H:J07
5285,LJP005_HA1E_24H:K01
5286,LJP005_HA1E_24H:K19
5287,LJP005_HA1E_24H:M19
5288,LJP005_HA1E_24H:N01
5289,LJP005_HA1E_24H:N13
5290,LJP005_HA1E_24H:O01
5291,LJP005_HA1E_24H:O19
5292,LJP005_HA1E_24H:P07
